Zip,International,Admitted,Enrolled,ApplicantStatus,SexCode,School Type,RepeatingGrade,AdmissionsYr,BU Affiliation,SiblingConnection,InterviewRating,InterviewRating2,InterviewRating3,AppRecdDate,AppRecdMonth,InquiryDate,Ethnicity,Decision_Rating1,Decision_Rating2,Decision_Rating3,Decision_Rating4,SSATDate,SSATGrade,SSATVerbal,SSATQuantitative,SSATReading,SSATTotal
2139,,N,N,WL-Decline,F,Public,N,2008,,N,4.25,4,5,11/9/07,11,7/2/07,African American,3.3,3.5,3.8,3.4,11/27/07,8,653,698,626,1977
2119,,N,N,Rejected,F,Public,N,2008,,N,2,2.5,3,10/19/07,10,9/24/07,Multiracial: Af Am/Nat,1.5,2,2,1.9,12/18/07,8,584,683,554,1821
2093,,Y,Y,Enrolled,M,Private,N,2014,,N,4,4,4,11/10/13,11,2/22/13,Caucasian,4.75,5,5,4.88,10/12/13,8,788,752,716,2256
2155,,Y,Y,Enrolled,F,Private,N,2016,,N,,,,11/3/15,11,10/27/15,Multiracial American,4.7,4.3,3.7,4.7,7/28/15,8,722,788,698,2208
2458,,Y,N,Decline,F,Public,N,2006,,N,,,,1/20/06,1,12/4/05,White/Caucasian,5,4,5,14,12/10/05,8,800,782,794,2376
2128,,N,N,Rejected,M,Public,N,2010,,N,3,3,3,11/24/09,11,9/28/09,Hispanic: Peruvian,1.38,3,3,1.25,1/9/10,8,602,731,569,1902
2481,,Y,N,Decline,M,Private,N,2015,,N,5,5,5,11/2/14,11,8/24/14,Caucasian,4.75,4.33,4.5,4.67,11/15/14,8,791,800,722,2313
1702,,Y,N,Decline,F,Private,N,2013,,N,,,,8/16/13,8,9/2/12,,,,,,,,,,,
2066,,N,N,Wait List,M,Public,N,2015,,N,4,3,4,11/7/14,11,10/22/14,Caucasian,3.67,3.33,3.08,3.53,1/10/15,8,725,743,698,2166
2140,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,11/12/04,11,9/16/04,White/Caucasian,4,4,5,13,12/20/04,8,334,335,330,999
,Y,N,N,Rejected,M,International,N,2008,,N,3,2,3,1/4/08,1,8/15/07,Asian,2.7,3.3,2.5,2.3,1/12/08,8,548,737,614,1899
2446,,Y,Y,Enrolled,M,Private,N,2015,,N,4,5,5,1/1/15,1,11/24/14,Asian American,5,5,5,5,10/12/13,8,788,800,746,2334
2446,,Y,Y,Enrolled,M,Private,N,2017,,Y,,,,1/13/17,1,10/6/16,Asian American,,,,,11/12/16,8,800,785,782,2367
2459,,N,N,Rejected,M,Parochial,N,2016,,N,,,,1/15/16,1,1/7/16,,2,3,3.5,1.5,1/9/16,9,545,788,557,1890
2176,,Y,Y,Enrolled,F,Public,N,2012,,N,4.5,4,5,1/6/12,1,12/6/10,Asian American,4,4.33,4.33,4.27,1/7/12,8,689,779,716,2184
,Y,N,N,Rejected,M,Private,N,2011,,N,,,,4/25/11,4,4/25/11,Asian,,,,,4/25/11,10,536,713,527,1776
2144,,Y,N,Decline,F,Home Schooled,N,2014,,N,4,4,5,11/4/13,11,11/4/13,Multiracial,5,5,5,5,1/4/14,8,800,797,800,2397
2081,,Y,Y,Enrolled,M,Private,N,2016,,N,,,,10/3/15,10,2/1/15,,3.3,4.7,4,4,10/17/15,8,761,764,674,2199
1907,,N,N,Wait List,M,Public,N,2012,,N,4.5,5,5,10/25/11,10,8/26/11,White/Caucasian,3.58,3.58,3.25,3.42,10/15/11,8,713,800,710,2223
2481,,Y,Y,Enrolled,F,Public,N,2017,,N,,,,1/3/17,1,11/8/16,"LatiN, Caucasian",,,,,1/7/17,8,746,800,719,2265
2467,,N,N,Wait List,M,Public,N,2013,,N,4,4,4,12/3/12,12,10/30/12,White/Caucasian,3,3.67,4,3.17,1/5/13,8,668,695,644,2007
2472,,N,N,Rejected,M,Private,N,2010,,N,4.5,5,5,1/6/10,1,10/7/09,White/Caucasian,1.67,2.33,3.67,1.83,12/12/09,9,620,686,656,1962
,Y,N,N,Wait List,M,International,N,2007,,N,,,,1/2/07,1,1/2/07,,,,,,4/17/07,9,701,761,710,2172
1970,,Y,Y,Enrolled,M,Public,N,2007,,N,,,,1/12/07,1,11/21/06,White/Caucasian,4,4.33,4,4.17,1/6/07,8,719,755,758,2232
2420,,Y,Y,Enrolled,M,Private,N,2013,,N,5,5,5,10/14/12,10,9/22/11,White/Caucasian,4.5,4.38,4.38,4.63,12/9/12,8,785,779,710,2274
2446,,N,N,Rejected,F,Public,N,2005,,N,,,,11/17/04,11,10/24/04,White/Caucasian,3.5,4,1,8.5,1/8/05,8,286,294,298,878
1906,,N,N,Rejected,F,Parochial,N,2007,,N,,,,12/14/06,12,10/29/06,White/Caucasian,2,3.33,3,2,12/9/06,8,665,641,662,1968
2026,,N,N,Wait List,M,Parochial,Y,2014,,N,4,4,4,1/20/14,1,1/20/14,Caucasian,2.78,3,2.75,2.83,12/7/13,9,740,710,674,2124
1945,,Y,N,Decline,F,Private,N,2014,,N,5,5,5,12/3/13,12,11/18/13,Caucasian,5,4.75,4.63,4.75,,,,,,
2155,,Y,N,Decline,F,Private,N,2017,,N,,,,11/7/16,11,10/4/16,,,,,,10/15/16,8,749,689,710,2148
2124,,N,N,Rejected,M,Public,N,2006,,N,,,,1/24/06,1,10/28/05,Hispanic,3,4,1,8,11/18/05,8,554,653,596,1803
2468,,Y,Y,Enrolled,M,Private,N,2006,BU Employee,N,,,,1/7/06,1,9/27/05,White/Caucasian,4,5,5,14,12/10/05,8,719,788,701,2208
2459,,N,N,Rejected,F,Private,N,2011,,N,,,,4/13/11,4,2/18/11,,,,,,4/13/11,10,671,719,701,2091
2119,,N,N,Rejected,F,Private,N,2013,BU Employee,N,,,,1/10/13,1,12/23/12,African American,1,2,1.5,1.25,1/5/13,8,602,587,575,1764
2467,,Y,Y,Enrolled,M,Public,N,2016,,N,,,,11/12/15,11,10/25/15,,5,4,3.7,4.3,12/12/15,8,800,800,785,2385
2492,,Y,Y,Enrolled,F,Public,N,2013,,N,,,,5/23/13,5,5/21/13,Asian American,,,,,,,,,,
1772,,N,N,Wait List,M,Private,N,2015,,N,5,5,5,11/23/14,11,10/6/14,Asian American,,,,,11/15/14,8,725,770,701,2196
2121,,N,N,Rejected,F,Public,N,2005,,N,,,,12/1/04,12,9/28/04,African American,3.5,5,1,9.5,1/29/05,8,290,282,310,882
2474,,N,N,Rejected,F,Parochial,N,2005,,N,,,,2/2/05,2,10/17/04,Hispanic,3,3,3,9,1/8/05,9,314,309,317,940
2045,,Y,N,Decline,M,Private,N,2015,,N,5,4,5,10/7/14,10,9/8/14,Caucasian,3.78,3.83,4.33,4.07,11/15/14,8,770,716,731,2217
1773,,Y,Y,Enrolled,M,Public,N,2007,,N,,,,11/20/06,11,6/1/03,White/Caucasian,4.67,2.67,3.17,3,12/9/06,8,800,800,782,2382
2138,,Y,N,Decline,F,Private,N,2008,,N,5,4.25,5,1/4/08,1,9/24/07,Multiracial: White/Hispanic,4,5,5,4.7,11/20/07,8,767,719,710,2196
1902,,N,N,Rejected,F,Public,N,2008,,N,3,3.25,3.25,11/29/07,11,11/20/07,African American,1.25,3,2.25,2,12/1/07,8,608,650,581,1839
2186,,N,N,Rejected,F,Public,N,2011,,N,4,4,4,10/26/10,10,7/20/10,White/Caucasian,3.17,3.33,3,3.1,12/11/10,8,686,665,668,2019
2130,,Y,N,Decline,F,Private,N,2009,,N,5,5,5,10/28/08,10,9/7/08,White/Caucasian,5,5,4.75,5,11/8/08,9,800,782,743,2325
1945,,N,N,WL-Decline,M,Public,N,2014,BU Employee,N,4,3,4,12/30/13,12,9/24/13,Caucasian,3.08,2.67,2.45,2.83,5/24/14,8,647,719,653,2019
2465,,N,N,Rejected,M,Home Schooled,N,2013,,N,5,3,1,12/18/12,12,10/11/11,White/Caucasian,4.67,3.33,1.83,2.5,1/6/13,8,800,755,725,2280
2459,,Y,N,Decline,M,Private,N,2007,,N,,,,1/10/07,1,11/21/06,White/Caucasian,4,4,4,4,12/10/06,8,722,800,692,2214
2043,,Y,N,Decline,M,Private,N,2015,,N,4,5,5,12/14/14,12,11/9/14,Caucasian,5,5,4.5,4.67,1/10/15,8,752,800,692,2244
2131,,N,N,Rejected,F,Parochial,N,2013,,N,4,3,2,12/6/12,12,12/2/12,African American,2,2.75,1.75,2,1/5/13,8,683,602,632,1917
2446,,Y,Y,Enrolled,F,Public,N,2016,,Y,,,,1/15/16,1,10/8/15,,3,3.3,4,3.3,1/9/16,8,662,734,653,2049
2446,,Y,Y,Enrolled,F,Public,N,2011,BU Employee,N,5,5,5,12/29/10,12,9/30/10,Asian American,3.33,3.92,4.58,3.75,1/8/11,8,638,710,689,2037
2492,,Y,Y,Enrolled,M,Public,N,2012,,N,5,5,5,11/12/11,11,11/12/11,White/Caucasian,5,5,5,5,12/10/11,8,767,800,707,2274
1951,,N,N,Rejected,F,Public,N,2009,,N,2.5,3,3,1/6/09,1,12/10/08,White/Caucasian,1,2,2,1,12/13/08,8,590,656,623,1869
2139,,Y,Y,Enrolled,M,Public,N,2008,,N,4,4.5,4,1/4/08,1,10/3/07,White/Caucasian,3.6,4.2,4.2,3.9,12/8/07,8,695,773,650,2118
3861,,N,N,Rejected,M,Private,N,2012,,N,5,5,5,11/8/11,11,10/18/11,White/Caucasian,3.58,3.92,3.58,3.25,,,,,,
2186,,N,N,Wait List,M,Public,N,2012,,N,4.5,4,3.5,12/20/11,12,10/28/11,White/Caucasian,4.17,3.92,3.58,3.97,1/7/12,8,737,782,728,2247
2045,,N,N,Wait List,M,Private,N,2016,,N,,,,10/16/15,10,9/30/15,,3,3.3,3.3,3,12/12/15,8,689,725,662,2076
2186,,N,N,Wait List,M,Public,N,2014,,N,5,5,5,12/1/13,12,11/18/13,Caucasian,3.5,3.5,4.5,3.75,12/7/13,8,767,659,704,2130
2143,,Y,N,Decline,M,Private,N,2013,,N,5,5,4,12/1/12,12,9/10/12,White/Caucasian,4,4,5,4.5,10/11/12,8,776,800,740,2316
2493,,Y,N,Decline,M,Private,N,2005,,N,,,,1/20/05,1,9/29/04,White/Caucasian,4.5,4,5,13.5,12/1/04,8,341,346,333,1020
2138,,Y,Y,Enrolled,M,Public,Y,2015,,N,5,5,5,1/6/15,1,1/1/15,Caucasian,4.08,3.92,4.08,4,1/10/15,9,722,737,707,2166
2113,,N,N,Rejected,F,Home Schooled,Y,2012,,N,,,,11/27/11,11,9/29/11,Multiracial,1.5,2,1.5,1.5,1/7/12,10,575,590,608,
2149,,N,N,Rejected,M,Public,N,2017,,N,,,,12/14/16,12,11/30/16,African American,,,,,11/12/16,8,596,704,644,1944
2186,,N,N,Rejected,F,Public,N,2006,,N,,,,10/25/06,10,10/3/06,White/Caucasian,,,,,,,,,,
2043,,Y,Y,Enrolled,F,Private,N,2009,,N,3.5,3.5,4,10/14/08,10,9/18/05,White/Caucasian,4,4.17,4.17,4.17,12/13/08,8,707,761,704,2172
1907,,N,N,Rejected,F,Private,N,2006,,N,,,,1/31/06,1,9/21/04,White/Caucasian,3.5,3,3,10,1/7/06,8,671,689,680,2040
2461,,N,N,Rejected,M,Public,N,2012,,N,4,3.5,3,11/11/11,11,11/11/11,,,,,,11/12/11,9,671,782,644,2097
,Y,N,N,Rejected,M,International,Y,2013,,N,4,4,5,12/10/12,12,12/10/12,Asian,2.67,4.33,5,2.67,1/5/13,9,752,773,590,2115
2421,,Y,N,Decline,M,Public,N,2014,,N,5,5,5,11/6/13,11,9/16/13,Asian American,4.75,5,5,4.75,1/4/14,8,791,800,767,2358
,Y,Y,N,Decline,F,International,Y,2012,,N,4,4,3,1/2/12,1,12/20/11,Asian,3.77,4,4,3.47,11/12/11,9,800,788,680,2268
2115,,Y,Y,Enrolled,F,International,N,2015,,N,3,2,3,12/14/14,12,12/14/14,Asian American,4.17,2.5,2.5,2.94,1/10/15,8,773,797,728,2298
2478,,Y,N,Decline,F,Private,N,2015,,N,3,3,3,12/15/14,12,9/19/14,Multiracial,4.13,3.17,3.25,3.42,10/16/14,8,743,767,680,2190
2461,,Y,N,Decline,F,Private,N,2008,,N,4,4,5,1/10/08,1,10/1/07,White/Caucasian,4.5,4.7,4.5,4.8,11/26/07,8,761,731,716,2208
2461,,Y,N,Decline,M,Private,N,2015,,N,3,3,4,11/16/14,11,10/8/14,Caucasian,4.67,4.33,4.17,4.33,12/13/14,8,785,800,710,2295
2139,,Y,Y,Enrolled,F,Private,N,2013,,N,4,4,3,1/17/13,1,10/28/12,Asian American,4.25,4.42,4.25,4.42,12/8/12,8,743,800,707,2250
2121,,N,N,Rejected,F,Private,N,2011,,N,3.5,3.5,3.5,12/31/10,12,10/1/10,African American: Cape Verdean,1.75,1.5,1.5,1.5,12/11/10,8,614,605,644,1863
1945,,N,N,Rejected,M,Public,N,2015,,N,3,5,4,11/15/14,11,10/3/14,Asian American,3.5,3.5,3,2.85,1/10/15,8,563,794,629,1986
2138,,Y,N,Decline,F,Public,N,2016,,Y,,,,1/19/16,1,1/13/16,Caucasian,4.17,3.75,3.92,3.95,,,,,,
2138,,Y,N,Decline,F,Private,N,2014,,Y,4,4,4,10/6/13,10,9/20/13,Caucasian,4.17,3.75,3.92,3.95,11/9/13,8,773,764,713,2250
2138,,Y,Y,Enrolled,F,Private,N,2013,,N,5,5,5,6/7/13,6,6/3/13,White/Caucasian,5,4.75,4.75,4.78,,,,,,
2138,,Y,N,Decline,F,Private,N,2011,,N,4.5,5,5,11/23/10,11,9/20/10,White/Caucasian,5,4.75,4.75,4.78,11/13/10,8,800,800,761,2361
2474,,N,N,Wait List,M,Private,N,2008,,N,3.5,4,3.5,11/1/07,11,9/11/07,Multiracial,3.2,3.4,3,3.2,11/20/07,8,740,767,740,2247
1913,,N,N,Rejected,F,Public,N,2017,,N,,,,10/14/16,10,10/3/16,,,,,,12/10/16,8,680,713,644,2037
1803,,N,N,Rejected,F,International,N,2009,,N,,,,,10,3/28/09,,,,,,8/26/09,10,647,641,677,1965
1742,,Y,N,Decline,F,Private,N,2009,,N,4,4,3,12/4/08,12,10/21/08,African American,4.57,4.33,5,4.5,12/13/08,8,758,713,734,2205
2460,,Y,N,Decline,F,Private,N,2010,,N,5,5,5,11/30/09,11,11/30/09,White/Caucasian,4,3.83,3.67,3.92,12/12/09,8,776,743,707,2226
2420,,Y,Y,Enrolled,F,Home Schooled,N,2007,,N,,,,11/13/06,11,10/3/06,White/Caucasian,4.67,5,3.33,4.67,11/11/06,8,800,800,734,2334
2420,,Y,N,Decline,M,Private,N,2013,,Y,4,3,4,10/6/12,10,5/11/12,White/Caucasian,3.33,3.17,3,3.17,10/13/12,8,722,791,677,2190
2467,,Y,Y,Enrolled,M,Private,N,2010,,N,4,4,3.5,11/24/09,11,10/26/09,Hispanic,2.83,3.25,3.5,3.25,1/9/10,8,701,680,680,2061
2115,,N,N,Rejected,M,Private,N,2014,,Y,4,4,4,1/17/14,1,11/5/13,Caucasian,2.5,3,2.5,2.33,1/4/14,8,719,638,707,2064
2115,,Y,Y,Enrolled,M,Private,N,2011,,N,4,4,3.5,11/22/10,11,9/14/10,White/Caucasian,4.37,4.68,4.1,4.37,11/22/10,8,800,773,767,2340
2478,,Y,Y,Enrolled,M,Private,N,2014,,N,5,5,5,12/5/13,12,10/15/13,Caucasian,3.75,3.58,3.63,3.58,1/8/14,8,728,755,707,2190
2108,,N,N,Rejected,M,Public,N,2010,,N,3.5,2.5,3,1/7/10,1,9/15/09,Asian American,3.08,3.92,3.83,3.17,12/12/09,8,605,719,608,1932
2062,,N,N,Wait List,M,Parochial,N,2007,,N,,,,1/3/07,1,10/6/06,White/Caucasian,4,4.08,3.25,4.08,1/6/07,8,728,731,722,2181
2465,,N,N,Wait List,F,Public,N,2006,,Y,,,,1/3/06,1,10/28/05,,3,5,1,9,2/4/06,8,587,647,581,1815
1778,,Y,N,Decline,M,Private,N,2011,,N,3.5,3.5,3.5,12/29/10,12,10/4/10,Asian American,4.2,3.58,3.67,3.97,11/13/10,8,770,758,731,2259
2067,,Y,Y,Enrolled,F,Public,N,2013,,N,5,4,4,12/22/12,12,1/16/13,Asian American,4.67,4.83,3,4,1/5/13,10,794,800,725,2319
2341,,N,N,Rejected,M,Home Schooled,N,2012,,N,3.5,4,3,12/21/11,12,10/16/11,White/Caucasian,2,3.67,2.5,2.5,1/7/12,9,746,707,641,2094
1810,,N,N,WL-Decline,F,Parochial,N,2012,BU Employee,N,2.5,2.5,3,11/4/11,11,10/16/11,Middle Eastern American,2.67,3,3.17,2.83,1/7/12,8,647,689,584,1920
,Y,N,N,Wait List,M,International,N,2015,,N,4,5,4,1/6/15,1,10/2/14,Asian American,3.67,4,3.75,3.6,10/18/14,8,731,791,677,2199
2132,,N,N,Rejected,F,Public,N,2007,,N,,,,12/7/06,12,10/26/06,Middle Eastern: Lebanese,2,2,1.5,1.5,1/6/07,8,563,683,554,1800
2121,,N,N,Rejected,M,Public,N,2015,,N,3,3,4,1/5/15,1,12/12/13,Multiracial,1.5,1.5,2,1.5,2/7/15,8,587,584,584,1755
1772,,N,N,Rejected,M,Public,N,2010,,N,5,5,5,12/9/09,12,11/30/09,White/Caucasian,2.92,3,3.33,2.92,12/12/09,8,698,692,632,2022
2045,,Y,Y,Enrolled,M,Public,N,2016,,N,,,,1/14/16,1,1/14/16,,4.5,4.5,5,4.5,,,,,,
1945,,Y,N,Decline,F,Private,N,2016,,N,,,,11/2/15,11,9/29/15,,3.3,4,4,4,12/14/15,8,698,674,704,2076
2186,,N,N,Rejected,F,Private,N,2012,,N,4,4.5,4,11/1/11,11,9/29/11,White/Caucasian,3.17,2.83,3.08,2.95,12/10/11,8,662,701,695,2058
2140,,N,N,Rejected,F,Public,N,2017,BU Employee,N,,,,1/17/17,1,8/9/16,,,,,,11/12/16,8,611,677,656,1944
2472,,Y,Y,Enrolled,F,Private,N,2013,,N,4,3,3,12/14/12,12,12/2/12,Multiracial,3.67,3.5,3.42,3.5,1/5/13,8,668,716,719,2103
2481,,Y,Y,Enrolled,F,Private,N,2006,,Y,,,,1/11/06,1,6/28/05,White/Caucasian,3,5,4,12,1/7/06,8,722,749,644,2115
1701,,Y,N,Decline,M,Public,N,2014,,N,5,4,5,12/21/13,12,6/14/13,Asian American,4.33,4.75,4.5,4.58,12/7/13,8,725,797,704,2226
,Y,N,N,Rejected,M,unkNwn,N,2005,,N,,,,2/9/05,2,11/17/04,Asian,,,,,12/11/04,10,339,340,312,991
2140,,N,N,Rejected,F,Public,N,2006,,N,,,,12/29/05,12,9/19/05,Hispanic: Nicaraguan,4,4,2,10,1/7/06,8,626,695,650,1971
1702,,N,N,Rejected,M,Public,N,2017,,N,,,,11/2/16,11,5/12/16,,,,,,12/10/16,8,776,761,788,2325
,Y,Y,N,Decline,M,International,N,2016,,N,,,,11/15/15,11,6/25/15,,3,3.5,4,3.5,12/12/15,9,698,734,680,2112
1721,,Y,N,Withdraw,F,Private,N,2016,,N,,,,12/2/15,12,9/7/15,,3,3.3,3,3.3,1/9/16,8,665,788,677,2130
2186,,Y,N,Decline,F,Public,N,2007,,N,,,,11/21/06,11,10/3/06,African American,4,5,5,5,1/6/07,8,707,731,677,2115
2067,,Y,N,Decline,M,Private,N,2005,,N,,,,1/31/05,1,9/1/04,,5,4,5,14,11/29/04,8,350,332,348,1030
2144,,Y,Y,Enrolled,F,Private,N,2008,,N,4.5,4,4,1/31/08,1,1/7/08,White/Caucasian,4.6,4.8,4.5,4.5,12/8/07,8,761,773,725,2259
1752,,Y,Y,Enrolled,M,Private,N,2005,,N,,,,11/16/04,11,10/13/04,White/Caucasian,4,4,5,13,12/3/04,8,322,350,313,985
2119,,N,N,Rejected,F,Public,N,2007,,N,,,,12/20/06,12,9/26/06,African American,1,2.5,2.75,1,1/6/07,8,647,548,614,1809
2459,,Y,Y,Enrolled,M,Public,N,2010,,N,4,5,4,12/2/09,12,10/7/09,Asian American,4,4.5,4.25,4.38,1/9/10,8,728,743,719,2190
2375,,N,N,Rejected,M,Private,N,2005,,N,,,,9/29/04,9,8/24/04,Biracial,4,4,5,13,12/3/04,8,341,350,325,1016
2492,,N,N,Rejected,M,Parochial,N,2015,,N,3,3,2,12/8/14,12,10/27/14,Caucasian,2.83,3.12,2.95,2.95,12/13/14,8,668,686,683,2037
2493,,N,N,Wait List,F,Public,N,2017,,N,,,,1/21/17,1,1/21/17,,,,,,,,,,,
2150,,N,N,Wait List,M,Public,N,2016,,N,,,,1/26/16,1,12/5/15,,3,3.3,4,3,2/6/16,8,677,704,674,2055
2140,,Y,N,Decline,M,Private,N,2007,,N,,,,10/4/06,10,9/11/06,Multiracial: Asian/White,5,4,4,4,12/9/06,8,752,782,782,2316
,Y,N,N,Rejected,M,International,Y,2013,,N,,,,1/29/13,1,1/29/13,Asian,2.17,3,3,2.58,2/7/13,10,659,800,656,2115
2132,,N,N,Rejected,M,Parochial,N,2015,BU Employee,N,3,3,3,2/2/15,2,8/7/14,Caucasian,2.75,2.75,2.86,2.75,1/10/15,8,677,713,674,2064
2478,,Y,Y,Enrolled,F,Home Schooled,N,2009,,N,,,,8/19/09,8,7/7/09,,,,,,8/19/09,9,719,788,722,2229
2169,,N,N,Rejected,M,Parochial,N,2006,,N,,,,12/7/05,12,9/15/05,Chinese,5,4,4,13,12/10/05,8,671,746,695,2112
2482,,Y,N,Decline,M,Private,N,2014,,N,4,4,5,1/5/14,1,9/13/13,Caucasian,3.17,4,4.5,3.33,12/23/13,9,737,662,719,2118
2138,,N,N,Rejected,M,Parochial,N,2016,BU Employee,N,,,,12/15/15,12,10/26/15,LatiN/Hispanic American; Mult,,,,,2/6/16,8,671,722,611,2004
2124,,N,N,Rejected,M,Public,N,2009,BU Employee,N,4.5,5,5,10/27/08,10,9/10/08,Multiracial: Af Am/Hisp,2.67,3.17,3.83,3,12/13/08,8,722,674,644,2040
2906,,N,N,Rejected,M,Public,N,2013,,N,4,4,4,12/30/12,12,12/7/11,White/Caucasian,2.5,2.17,2.67,2.17,2/2/13,8,785,653,671,2109
2150,,N,N,Rejected,F,Public,N,2006,,N,,,,1/31/06,1,12/4/05,Hispanic,3.5,3,5,11.5,2/4/06,8,731,773,698,2202
1902,,N,N,Rejected,F,Parochial,N,2014,,N,3,3,4,1/2/14,1,12/11/13,LatiN/Hispanic American,1.75,2.25,2,2,1/4/14,8,590,626,605,1821
,,N,N,Wait List,M,Parochial,N,2017,,N,,,,10/4/16,10,10/6/15,,,,,,11/12/16,8,755,713,659,2127
2169,,Y,Y,Enrolled,M,Private,N,2012,,N,4,4,4,11/17/11,11,9/22/11,Multiracial,4,4.17,4.17,4.17,12/10/11,8,794,719,728,2241
2138,,N,N,Rejected,F,unkNwn,N,2005,,N,,,,10/27/04,10,10/21/04,Asian,3,3,1,7,12/20/04,10,275,333,296,904
2149,,N,N,Wait List - FA,M,Public,N,2017,,N,,,,10/27/16,10,10/26/16,,,,,,11/12/16,8,752,791,734,2277
2128,,N,N,Wait List,M,Public,N,2014,,N,3,3,3,11/12/13,11,9/26/13,Asian American,3.08,3.08,3.33,3.08,1/4/14,8,719,692,692,2103
2124,,N,N,Rejected,M,Private,N,2006,,N,,,,1/30/06,1,10/12/05,Asian American,4.5,4,3.5,12,12/10/05,8,674,701,707,2082
2124,,N,N,Rejected,M,Private,N,2010,,N,2,3,3,1/19/10,1,10/16/09,Asian American,2.92,3.42,3.5,3.08,12/12/09,8,683,692,644,2019
2128,,N,N,Rejected,F,Public,N,2016,,N,,,,12/9/15,12,9/9/15,,1.5,3,3,1.5,1/9/16,8,593,734,548,1875
2122,,N,N,Rejected,F,Private,N,2006,,N,,,,1/30/06,1,10/20/05,African American,4,4,1,9,12/5/05,8,620,638,659,1917
2476,,Y,Y,Enrolled,F,Private,N,2005,,N,,,,10/17/04,10,9/7/04,,5,4,5,14,11/29/04,8,350,340,344,1034
2464,,Y,Y,Enrolled,M,Private,N,2017,,N,,,,11/28/16,11,10/3/16,Caucasian,,,,,10/15/16,8,794,755,719,2268
2130,,Y,Y,Enrolled,F,Private,N,2007,,N,,,,5/7/07,5,4/25/07,White/Caucasian,3,3.5,3,3,,,,,,
2124,,N,N,Rejected,F,Public,N,2017,,N,,,,11/10/16,11,11/10/16,African American,,,,,1/7/17,8,671,683,629,1983
2130,,N,N,Wait List,M,Parochial,N,2012,,N,4.5,4.5,4.5,9/20/11,9,6/2/10,White/Caucasian,2.33,3.33,3.67,3.17,2/4/12,8,671,611,644,1926
2152,,N,N,Rejected,F,Parochial,N,2010,,N,1,1,1,12/7/09,12,9/16/09,White/Caucasian,2.25,3,1.5,2,1/9/10,8,623,659,638,1920
2478,,Y,Y,Enrolled,M,Parochial,N,2007,,Y,,,,11/30/06,11,10/12/06,White/Caucasian,4,4,4,4,11/11/06,8,731,728,701,2160
2492,,Y,N,Decline,M,Private,N,2013,,N,4,4,4,12/31/12,12,10/11/12,White/Caucasian,4.75,4.5,4.5,4.75,10/28/12,8,749,800,767,2316
2155,,Y,N,Decline,M,Private,N,2009,,N,3.5,4.5,4,1/21/09,1,10/27/08,White/Caucasian,3.58,3.52,3.67,3.55,11/20/08,8,740,794,713,2247
2155,,Y,N,Decline,F,Private,N,2011,,N,5,5,5,1/30/11,1,11/1/10,White/Caucasian,4.92,5,5,5,11/22/10,8,755,740,794,2289
2067,,Y,N,Decline,M,Public,N,2016,,N,,,,12/1/15,12,11/21/15,,4,3,3.7,3.7,12/12/15,8,752,788,725,2265
2122,,N,N,Rejected,M,Public,N,2012,,N,3,3,4,1/5/12,1,1/7/12,Asian American,2.5,3,3.33,2.83,12/10/11,8,644,737,608,1989
95209,,N,N,Rejected,F,Public,N,2017,,N,,,,1/24/17,1,10/22/16,,,,,,,,,,,
2122,,N,N,Wait List,M,Public,N,2007,,N,,,,1/2/07,1,9/16/06,Asian American: Vietnamese,2.5,4,3,3,12/9/06,8,671,701,638,2010
,,N,N,Wait List,F,Public,N,2010,,N,5,5,5,1/20/10,1,1/20/10,African American,2.88,4.13,3.25,3.18,1/20/10,,29,52,83,53
1720,,N,N,Rejected,F,Other,N,2011,,N,5,5,4,1/6/11,1,1/6/11,Asian,2.33,3.5,3.92,2.33,12/11/10,8,629,791,620,2040
2468,,Y,N,Decline,M,Private,N,2006,BU Employee,N,,,,12/29/05,12,9/27/04,White/Caucasian,5,5,5,15,11/21/05,8,800,746,722,2268
2420,,Y,N,Decline,F,Public,N,2014,,N,5,5,5,10/19/13,10,6/24/13,Caucasian,4.88,4.88,4.88,4.88,11/9/13,8,719,800,740,2259
2420,,Y,N,Decline,M,Public,N,2014,,N,5,4,5,10/19/13,10,6/24/13,Caucasian,4.58,4.5,4.75,4.58,11/9/13,8,752,800,767,2319
2467,,Y,Y,Enrolled,F,Private,N,2012,,N,3.5,3.5,5,12/5/11,12,10/16/11,White/Caucasian,4.08,3.92,4.17,4.02,1/30/12,8,746,761,686,2193
2131,,N,N,Rejected,M,Private,N,2011,,N,,,,11/11/10,11,8/24/10,White/Caucasian,1.5,2,1.5,1.5,1/8/11,8,626,647,632,1905
1760,,Y,N,Decline,M,Private,N,2017,,N,,,,1/31/17,1,9/1/16,,,,,,11/12/16,8,773,800,716,2289
2368,,Y,N,Decline,F,Parochial,N,2006,,N,,,,10/12/05,10,10/17/04,African American,4,4.5,3,11.5,1/7/06,8,722,671,668,2061
1945,,Y,N,Decline,M,Private,N,2011,,N,5,5,5,12/31/10,12,9/17/10,White/Caucasian,4.4,5,4.75,4.65,1/19/11,8,728,746,713,2187
2129,,Y,Y,Enrolled,F,Private,Y,2011,,N,3.25,3.5,4,8/9/11,8,8/9/11,Asian American,,,,,8/9/11,9,719,743,671,2133
2129,,Y,Y,Enrolled,F,Private,N,2015,,Y,4,3,4,12/16/14,12,9/10/13,Asian American,3.25,3.33,3.58,3.17,12/13/14,8,677,710,683,2070
